ingredients_text,ingredientes_identificados,num_ingredientes
"INGREDIENTS:Paprika Potatoes (53%) (Potato, Rapeseed Oil, Paprika, Thyme, Cayenne Pepper), Marinated British Chicken (22%) (Chicken Breast, Black Treacle, Salt, Cornflour, Garlic Puree, Black Pepper), Passata, Water, Tomato Sauce (Water, Sugar, Tomato Puree, Spirit Vinegar, Cornflour, Salt, Cinnamon, Cayenne Pepper), Extra Mature Cheddar Cheese (Cows'Milk) (3%), Brown Sugar, Worcester sauce (Water, Spirit Vinegar, Sugar, Tamarind Extract, Onion, Garlic, Ginger, Concentrated Lemon Juice, Clove, Chilli), Black Treacle, Cooked Smoked British Bacon (Pork, Salt, Stabiliser: Polyphosphates, Triphosphates; Sugar, Water, Antioxidant: Sodium Ascorbate; Preservative: Sodium Nitrite), Red Wine Vinegar, Onion, Cornflour, Rapeseed Oil, Soy Sauce (Water,SoyaBean, Salt, Sugar Cane Vinegar, Alcohol), Garlic Puree, Hickory Paste (Smoke Flavourings, Yeast Extract, Glucose Syrup, Salt, Maltodextrin), Gelling Agent: Pectin; Colour: Plain Caramel; RoastBarleyMalt Extract,MustardPowder, Salt, Smoked Paprika.","['cheese', 'potato', 'pork', 'cane', 'onion', 'wine', 'chicken', 'tomato']",8
"INGREDIENTS:Mashed Potato (59%) (Potato, Butter (Cows'Milk), Semi Skimmed Cows'Milk, Double Cream (Cows'Milk), Salt, White Pepper), British Pork Chipolata Sausage (18%) ( Pork, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Dextrose, Salt, Stabiliser: Sodium Triphosphate; Raising Agent: Ammonium Hydrogen Carbonate, White Pepper, Parsley, Mace, Ginger, Sage, Yeast Extract, Rapeseed Oil, Nutmeg), Water, Onion, Roast Beef Stock (Beef Juices, Water, Tomato Paste, Onion, Carrot), Caramelised Red Onion Chutney (Caramelised Red Onion (Red Onion, Brown Sugar), Red Wine Vinegar, Red Wine, Dried Onion, Cornflour, Onion Stock (Onion Concentrate, Sunflower Oil, Salt, Sugar), Garlic Puree, Boiled Chicken Stock (Chicken Juices, Water), Cornflour, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Butter (Cows'Milk), Rapeseed Oil, Sea Salt, Tomato Puree, Beef Gelatine, Colour: Plain Caramel; Black Pepper.","['potato', 'pork', 'wine', 'butter', 'onion', 'tomato', 'chicken', 'beef']",8
"Cooked Basmati Rice (29.5%) (Water, Basmati Rice, Spring Onion, Garlic Puree (Rehydrated Garlic Granules, Antioxidant (Citric Acid)), Rapeseed Oil, Lime Juice from Concentrate, Sea Salt),Chilli con Carne Sauce (25%) (Tomato, Water, Diced Beef (15%), Beef Mince (15%), Black Turtle Beans (10%), Onion, Tomato Ketchup (Tomato, Spirit Vinegar, Sugar, Salt, Spice and Herb Extracts (Celery), Spice), Rapeseed Oil, Lemon Juice from Concentrate, Ginger Puree, Garlic Puree (Rehydrated Garlic Granules, Antioxidant (Citric Acid)), Tomato Paste, Worcestershire Sauce (Malt Vinegar (Barley), Spirit Vinegar, Molasses, Sugar, Salt, Anchovy (Fish), Tamarind Extract, Onion, Garlic, Spice, Flavourings), Red Chilli, Red Chilli Puree, Beef Stock (Water, Beef Stock (Beef Bones, Water), Yeast Extract, Salt, Lemon Juice from Concentrate, Beef Fat), Ground Cumin, Black Pepper, Dried Chilli, Ground Coriander, Smoked Paprika, Sea Salt, Tabasco Sauce (Distilled Vinegar, Red Pepper, Salt), Malt Extract (MaltedBarley, Water)),Wheat Tortilla (25%) (Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Palm Oil, Humectant (Glycerol), Sugar, Raising Agents (Diphosphates, Sodium Hydrogen Carbonates), Emulsifier (Mono and Di-Glycerides of Fatty Acids), Acidity Regulator (Citric Acid), Preservatives (Potassium Sorbate, Calcium Propionate), Salt, Stabiliser (Sodium Carboxy Methyl Cellulose), Flour Treatment Agent (L-Cysteine)),Black Turtle Bean Sauce (13%) (Water, Dried Black Turtle Bean (18%), Onion, Rapeseed Oil, Garlic Puree (Rehydrated Garlic Granules, Antioxidant (Citric Acid)), Vegetable Stock (Partially Rehydrated Vegetables (Potato Flake, Onion, Leek), Salt, Yeast Extract, Carrot Concentrate, Sugar, Sunflower Oil, Lemon Juice Concentrate, Garlic),Mozzarella Cheese (5.2%) (Milk),Cheddar Cheese (2.2%) (Milk)","['cheese', 'potato', 'rice', 'milk', 'fish', 'onion', 'tomato', 'beef']",8
"INGREDIENTS:Tomato (22%), Coconut-Based Alternative to Milk (Filtered Water, Coconut Milk, Grape Juice Concentrate, Calcium Phosphate, Emulsifier: Sucrose Esters of Fatty Acids; Sea Salt, Colour: Carotenes; Vitamin D2, Vitamin B12), FreeFrom Pasta (Rice Flour, Wholegrain Rice Flour, Maize Flour, Quinoa Flour, Emulsifier: Mono- and Diglycerides of Fatty Acids), Onion, Aubergine (9%), Red Pepper (8%), Water, Courgette (5%), Coconut- Based Alternative to Soft Cheese (Water, Coconut Oil,SoyaProtein Concentrate, Salt, Spirit Vinegar, Acidity Regulator: Lactic Acid; Yeast Extract, Flavourings, Sugar, Thickener: Carrageenan; Colour: Paprika Extract), Cornflour, Cauliflower, Tomato PurÃ©e, Grated Cheddar-Style Coconut-Based Alternative to Cheese (Water, Coconut Oil, Modified Potato Starch, Gluten FreeOatFibre, Maize Starch, Salt, Modified Maize Starch, Thickeners: Carrageenan, Guar Gum; Yeast Extract, Flavourings, Acidity Regulators: Lactic Acid, Sodium Lactate; Colour: Carotenes), Rapeseed Oil, Brown Sugar, Garlic PurÃ©e, Basil PurÃ©e (Basil, Sunflower Oil, Salt), Salt, Black Pepper,MustardPowder, White Pepper, Nutmeg.","['cheese', 'potato', 'rice', 'milk', 'onion', 'grape', 'maize', 'tomato']",8
"INGREDIENTS:Tomato, Cannelloni Pasta Rolls (DurumWheatSemolina, Free RangeEgg, Water, Free RangeEggWhite), Water, Cows'Milk, Spinach (9%), Single Cream (Cows'Milk), Ricotta (7%), Extra Mature Cheddar Cheese (Cows' Milk) (5.0%), Onion, Medium Fat Hard Cheese (Cows' Milk), , Cornflour, Peas (2.0%), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Butter (Cows'Milk), Sundried Tomato Paste (Water, Sunflower Oil, Sundried Tomato, Spirit Vinegar, Sugar, Salt, Rosemary, Garlic Extract, Black Pepper, Basil Extract), Rapeseed Oil, Premium Harvestâ„¢ Breadcrumb (Country Groundâ„¢ (Fortified British Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Yeast, Salt), Garlic PurÃ©e, Sugar, Tomato PurÃ©e, Balsamic Vinegar (Grape Must Concentrate, White Wine Vinegar), Salt, English Mustard (Water,MustardFlour, Salt, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Turmeric), Gelling Agent: Pectin, Basil, Mint, White Pepper, Crushed Red Chilli, Nutmeg, Black Pepper, Oregano, Bay.","['cheese', 'peas', 'milk', 'butter', 'onion', 'grape', 'wine', 'tomato']",8
"INGREDIENTS:Cooked Marinated Beef (22%) (British Beef, Potato Starch, Cornflour, Salt, Black Pepper), Fortified British Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Tomato, Passata, Chianti Red Wine (6%), Red Wine (6%), Water, Vegetable Suet (Palm Oil, Fortified British Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Sunflower Oil), Cows'Milk, Red Pepper, Onion, Carrot, Red Onion, Tomato Puree, Garlic Puree,Celery, Butter (Cows'Milk), Rapeseed Oil, Brown Sugar, Parmigiano Reggiano D.O.P Cheese (Unpasteurised Cow'sMilk) (1%), Grated Medium Fat Hard Cheese (Cows'Milk, Anti-caking Agent: Potato Starch), Balsamic Vinegar (Grape Must Concentrate, White Wine Vinegar), Beef Juices, Beef Gelatine, Red Wine Vinegar, Raising Agent: Baking Powder (Triphosphates, Sodium Hydrogen Carbonate, Palm Oil), Cornflour, Orange Zest, Salt, Thyme, Rosemary, Caramelised Sugar Syrup, Black Pepper, Crushed Red Chilli.","['cheese', 'potato', 'beef', 'butter', 'onion', 'grape', 'wine', 'tomato']",8
"Fresh Egg Pasta (DurumWheatSemolina, PasteurisedEgg(12%), Water), Beef Stock (Beef Stock (Water, Beef Bones And Meat), Tomato Paste, Vegetable Concentrate (Carrot, Onion, Garlic), Herbs (Parsley, Thyme, Rosemary), White Pepper), Cooked Beef (8%) (British Beef, Salt, Stabiliser: Triphosphates, Antioxidant: Sodium Ascorbate), Potato Flakes (Potatoes, Mono- and Diglycerides of Fatty Acids), SunBlushÂ® TomatadeÂ® (4%) (Tomatoes, Tomato Concentrate, Sunflower Oil, Olive Oil, Salt, Oregano, Sugar, Garlic), Breadcrumbs (WheatFlour, Yeast), Red Wine (2.5%), Smoked Bacon (2%) (Pork (97%), Salt, Spices, Antioxidant: Sodium Ascorbate, Preservative: Sodium Nitrite), Cheddar Cheese (Cows'Milk)(2%), Onions, Salt, Garlic, Black Pepper, Rosemary.Packaged in a protective atmosphere. Gas mix: n/a","['cheese', 'egg', 'potato', 'pork', 'beef', 'onion', 'wine', 'tomato']",8
"British Beef (29%),Milk,Onion,Gluten-Free Craft Ale (containsBarley*) (9%),Rice Flour,Butter,Carrot,Maize Starch,Cornflour,Tapioca Starch,SoyaFlour,Free RangeEgg,Tomato Puree,Worcester Sauce (Water, Spirit Vinegar, Cane Molasses, Tamarind Paste, Salt, Onion Powder, Cayenne, Garlic, Clove),Salt,Herbs,Yeast Extract,Garlic,DijonMustard(Water,MustardSeeds, Spirit Vinegar, Salt),Thickener (Cellulose),Black Pepper,Green Peppercorn,Leek,Mushroom,Caramelised Sugar,Raising Agents (Sodium Acid Pyrophosphate, Sodium Bicarbonate),Gluten-FreeBarleyMalt Extract,*Gluten removed from Barley during brewing process","['rice', 'milk', 'butter', 'cane', 'onion', 'tomato', 'maize', 'beef']",8
"INGREDIENTS:Beef (29%), Water, Rice Flour (7%), Maize Flour (7%), Potato Starch (7%), Tapioca Starch, Onion (5%), Butter (Cows'Milk), Pasteurised Free RangeEgg, Red Wine, Rapeseed Oil, Palm Oil, Cornflour, Beef Stock (Water, Beef Bone, Tomato Paste, Onion, Carrot), Beef Dripping, Stabiliser: Guar Gum, Tomato Paste, Salt, Dextrose, Raising Agent: Sodium Bicarbonate, Beef Gelatine, Cracked Black Pepper.","['tomato', 'potato', 'rice', 'butter', 'onion', 'wine', 'maize', 'beef']",8
"INGREDIENTS:Marinated Beef (36%) (British Beef, Water, Cornflour, Salt, Bordeaux Red Wine, Garlic PurÃ©e, Black Pepper, Bay Leaf, Thyme), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Butter (Cows'Milk) (18%), Blacksticks BlueÂ® Cheese (Cows'Milk) (Colour:Annatto) (7%), Burgundy Red Wine, Onion, Beef Stock (Water, British Beef Juices, Tomato Paste, Carrot, Onion), British Beef Fat, Pasteurised Free RangeEgg, Tomato Paste, Cornflour, Salt, Maize Flour, Parsley, Green Peppercorns, Garlic PurÃ©e, Bay Leaf, Black Pepper, Demerara Sugar, Potato Starch, Thyme.","['cheese', 'tomato', 'potato', 'butter', 'onion', 'wine', 'maize', 'beef']",8
"INGREDIENTS:Gluten Free Seeded Bread (Water, Tapioca Starch, Potato Starch, Maize Starch, Rapeseed Oil, Sunflower Seeds, Yeast, Pea Protein, Linseed, Millet Seeds, Free RangeEggWhite Powder, Stabiliser: Hydroxy Methyl Cellulose; Sugar, Vegetable Fibre, Poppy Seed, Acidity Regulator: Calcium Carbonate; Humectant: Vegetable Glycerine; Preservative: Calcium Propionate; Caramelised Sugar, Natural Flavouring, Iron, Carob Powder, Apple Extract, Salt), Maple Cured Smoked Bacon (20%) (British Pork Belly, Maple Syrup, Salt, Sugar, Antioxidant: Sodium Ascorbate; Preservative: Sodium Nitrite), Tomato (19%), Lettuce (9%), Water, Rapeseed Oil, Palm Oil, Pasteurised Free RangeEggYolk, Cornflour, White Wine Vinegar, Butterfat (Cows'Milk), Sugar, Citrus Fibre, Salt, Concentrated Lemon Juice, Thickener: Pectin; Buttermilk Powder (Cows'Milk), BlackMustardSeeds, Spirit Vinegar, Emulsifier: Sunflower Lecithin; Colour: Carotenes.","['potato', 'pork', 'bread', 'citrus', 'wine', 'maize', 'apple', 'tomato']",8
"INGREDIENTS:Sushi Rice (Water, Rice, Sugar, Rice Wine Vinegar, Salt, Rice Wine), British Duck (5%), British Chicken Breast (3.5%), Red Pepper, Pickled Ginger Sachet (Ginger, Tapioca Starch, Distilled Vinegar, Water, Salt),SesameSeeds, British Chicken Thigh (2.5%), Cucumber, Water, Wasabi Sachet (Horseradish, Wasabi), Sugar, Apple Puree, Soy Sauce Bottle (Water,SoyaBeans,Wheat, Salt, Alcohol, Sugar Cane Vinegar), Red Cabbage, Edamame Bean (Soya), Nori Seaweed, Chives, Rapeseed Oil, Ginger, Duck Stock (Water, Duck Carcass, Tomato Puree), Malt Vinegar (fromBarley), Onion Puree, Cornflour, Seaweed Powder, Honey, Salt,SoyaBean, White Wine Vinegar, Chicken Stock (Chicken Bone Stock, Chicken Extract, Water, Salt, Onion, Tomato Paste, Carrot Extract), Tomato Paste, Ginger Puree, Garlic Puree, Spirit Vinegar, Concentrated Lemon Juice, Coriander, Turmeric Powder, Cayenne Pepper, Rice Wine Vinegar, Cumin Powder, Coriander Powder, Molasses,MustardSeeds, Horseradish, Onion Powder, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin),MustardPowder,BarleyMalt Extract, Cinnamon, Aniseed, Cumin, Cloves, Fenugreek, Black Pepper, Garlic Powder, Rusk, Turmeric, Fennel, Pasteurised Free Range Egg Yolk (EggYolk, Salt), Flavouring: Turmeric Extract; Rice Wine, Wasabi, Asafoetida, White Pepper Extract, Clove Extract, Chilli Extract.","['egg', 'rice', 'chicken', 'cane', 'onion', 'wine', 'apple', 'tomato']",8
"INGREDIENTS:Sushi Rice (Water, Rice, Sugar, Rice Wine Vinegar, Salt, Rice Wine), Salmon (Salmo salar) (Fish) (6%), Full Fat Soft Cheese (Cows'Milk) (5%), Prawn (Pandalus borealis) (Crustacean) (4.5%), Skipjack Tuna (Katsuwonus pelamis) (Fish) (4.5%), Soy Sauce Bottle (Water,SoyaBeans,Wheat, Salt, Alcohol, Sugar Cane Vinegar), Yellow Pepper (2.5%), Red Pepper (2.5%), Water,SesameSeeds, Nori Seaweed, Chives, Sugar, Salt, Seaweed Powder, Cornflour, White Wine Vinegar, Red Chilli Puree, Spirit Vinegar, Ginger Puree, Garlic Puree, Honey, Mirin, Rapeseed Oil, Molasses, Rice Wine Vinegar, Citrus Fibre, Dried Red Pepper, Dried Garlic, Malt Vinegar (fromBarley), Pasteurised Free Range Egg Yolk (EggYolk, Salt),BarleyMalt Extract, Star Anise, Cinnamon, Fennel, Cloves,SoyaBean,MustardSeeds, Onion Powder, Garlic Powder, Black Pepper, Ginger, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin).","['cheese', 'egg', 'citrus', 'rice', 'cane', 'fish', 'onion', 'wine']",8
"WheatFlour; Water;Gouda Cheese(Cows'Milk)(12%); Tomato; Tomato PurÃ©e;Egg;Sugar; Onion; Fried Onion (1.9%); Yeast; Rapeseed Oil; Dried Onion; Tapioca Starch;Bechamel Sauce; Salt; Rice Starch; Sunflower Oil; Flavouring; Vegetable Concentrate; Basil; Lemon Juice from Concentrate; Garlic Powder; Colour: Paprika Extract;; Black Pepper.Gouda Cheese (Cows' Milk) contains: Cows'Milk, Potato Starch.Fried Onion contains: Onion, Palm Oil,WheatFlour, Salt.Bechamel Sauce contains: Cows'MilkPowder, Maize Starch,EggWhite, Salt, Thickener: Xanthan Gum; Glucose Syrup, Sugar, Garlic Powder.","['cheese', 'egg', 'potato', 'rice', 'milk', 'onion', 'maize', 'tomato']",8
"Chicken Breast (42%),Water,Breadcrumb (FortifiedWheatFlour (Wheat, Calcium Carbonate, Iron, Niacin, Thiamin), Yeast, Dextrose, Salt, Water),Rapeseed Oil,FortifiedWheatFlour (Wheat, Calcium Carbonate, Iron, Niacin, Thiamin),Semi SkimmedMilk,Processed Cheese (4%) (Cheese (Milk), Butter (Milk), Water, Whey Powder (Milk), Starch, Salt, Black Pepper),Starch (containsWheat),Flour (Maize, Rice),Smoked Cured Pork Shoulder (1%) (Pork, Maltodextrin, Antioxidants (Rosemary Extract, Sodium Ascorbate), Salt, Dextrose, Spice Extracts, Preservative: Sodium Nitrite),Salt,EggWhite,Sunflower Oil,Natural Flavourings (containWheat),Mustard,Spirit Vinegar,Natural Emulsifier (Sunflower Lecithin)#,Onion Powder,# Lecithin is used to bind our Sauces together. It is a natural material found in many traditional food ingredients","['cheese', 'pork', 'rice', 'milk', 'butter', 'onion', 'maize', 'chicken']",8
"Water,Mozzarella Cheese (15%) (Milk),Maize Starch,Tomato PurÃ©e,Smoked Pepperoni (9%) (Pork, Pork Fat, Salt, Spices, Dextrose, Garlic, Onion, Antioxidants: Rosemary Extract, Ascorbic Acid, Sodium Ascorbate; Spice Extracts, Preservative: Sodium Nitrite),Mushrooms (7%),Smoke Flavoured Reformed Ham (5%) (Pork, Water, Salt, Dextrose, Stabilisers: Sodium Di & Tri Phosphates; Antioxidant: Sodium Ascorbate; Flavouring, Preservative: Sodium Nitrite; Smoke Flavouring),Rice Flour,Potato Starch,Tapioca Starch,Rapeseed Oil,Potato Flake,Yeast,Dried Rice Sourdough,Sugar,Salt,Brown Rice Flour,Psyllium Husk Powder,Thickener: Xanthan Gum,Raising Agents: Diphosphates, Sodium Bicarbonate,Fructose,Garlic PurÃ©e,Basil,Oregano,Emulsifier: Mono and Diglycerides of Fatty Acids,Potato Fibre,Black Pepper","['cheese', 'potato', 'pork', 'rice', 'milk', 'onion', 'maize', 'tomato']",8
"Gravy (37%) (Water, Modified Maize Starch, Flavouring (Starch, Flavourings, Salt, Colour (Paprika Extract), Sugar, Maltodextrin, Sunflower Oil, Modified Maize Starch), Butter (Milk), Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin and Thiamin), Caramelised Sugar, Sugar, Beef Stock (Water, Yeast Extract, Beef Stock, Sugar, Salt, Caramelised Sugar, Mushroom Concentrate, Red Wine Extract, Cornflour, Flavourings, Black Pepper, Aniseed), Yeast Extract, White Pepper),Mashed Potato (35%) (Water, Potato, Potato Flake (Potato, Turmeric), Yeast Extract, White Pepper),Pork Sausage (21%) (Pork, Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Pork Rind, Rapeseed Oil,WheatStarch, Salt, Beef Collagen Casing, Dextrose, Black Pepper,WheatProtein, Herbs, Yeast Extract, Spice & Herb Extracts),Peas (7%)","['peas', 'potato', 'pork', 'butter', 'milk', 'wine', 'maize', 'beef']",8
"Gravy (39%) (Water, Beef (Beef, Dextrose, Salt, Stabiliser (Sodium Triphosphate)), Modified Maize Starch, Flavouring (Starch, Flavourings, Salt, Colour (Paprika Extract), Sugar, Maltodextrin, Sunflower Oil, Modified Maize Starch), Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin and Thiamin), Butter (Milk), Caramelised Sugar, Sugar, Beef Stock (Water, Yeast Extract, Beef Stock, Sugar, Sea Salt, Caramelised Sugar, Mushroom Concentrate, Red Wine Extract, Cornflour, Flavourings, Black Pepper, Aniseed), Yeast Extract, White Pepper),Roast Potatoes (25%) (Potato, Sunflower Oil, Caramelised Sugar),Cooked Beef (12%) (Beef (95%), Dextrose, Salt, Stabiliser (Sodium Triphosphate)),Peas (11%),Carrots (9%),Yorkshire Pudding (3.8%) (Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin and Thiamin), Water,EggWhite, Rapeseed Oil,Egg, SkimmedMilkPowder, Salt)","['peas', 'egg', 'potato', 'butter', 'milk', 'wine', 'maize', 'beef']",8
"Cooked White Long Grain Rice (28%, Water, Long Grain Rice),Water,Cooked Marinated Chicken (15%, Chicken, Maltodextrin, Dextrose, Tapioca Starch, Salt, Maize Flour, Onion Powder, Yeast Extract, Herbs (Oregano, Basil, Parsley), Natural Flavourings, Sugar, Tomato Powder, Garlic, Acidity Regulatory - Citric Acid, Lemon Powder, Colour - Paprika Extract, Thickener - Carrageenan,EggPowder, Modified Maize Starch, Stabilisers - Tri- and Polyphosphates),Peas,Red Peppers,Whey Powder (Milk),Half Cream (Milk),Celery,Milk,Modified Maize Starch,Chicken Stock (Yeast Extract, Water, Salt, Chicken Extract, Chicken Fat, Natural Flavouring, Carrot Juice Concentrate, Cornflour, Onion, Onion Powder, Carrot),Lemon Juice,Lemon Grass,Lemon Zest,White Wine,Sugar,Thickener - Agar,Basil,Yeast Extract","['peas', 'rice', 'milk', 'onion', 'wine', 'maize', 'chicken', 'tomato']",8
"INGREDIENTS:Mashed Potato (Potato, Water, Half Cream (6%) (Cows'Milk), Whey Powder (Cows'Milk), Palm Oil, Skimmed Cows'MilkPowder, Whey Protein Concentrate (Cows'Milk), Salt), Onion Gravy (Water, Onion (33%), Butter (Cows'Milk), Cornflour, Rapeseed Oil, Yeast Extract, Sugar, Garlic PurÃ©e, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Caramelised Sugar Syrup, Beef Stock (Water, Beef Fat, Beef Extract), Sea Salt, Salt, Thyme, Mushroom Extract, Red Wine Concentrate, Flavouring, Black Pepper, Aniseed), Cooked Lamb's Liver (18%) (Lamb Liver, Rapeseed Oil), Carrot (5%), Peas (5%), Green Beans (5%), Bacon (3%) (Pork, Salt, Antioxidant: Sodium Ascorbate, Preservative: Sodium Nitrite).","['peas', 'potato', 'pork', 'butter', 'onion', 'wine', 'lamb', 'beef']",8
"Cooked Long Grain Spiced Rice (30%, Water, Long Grain Rice, Ground Turmeric),Water,Roasted Vegetables (Roasted Red Pepper, Roasted Courgette),Cooked Chicken (13%, Chicken, Cornflour),Peas,Onion,Chorizo (3%, Pork, Pork Fat, Salt, Paprika, Dextrose, Chilli Powder,BarleyMalt Vinegar, Rosemary, Sage, Paprika Extract, Antioxidant - Sodium Ascorbate, Preservative - Sodium Nitrite),Tomato PurÃ©e,White Wine,Garlic PurÃ©e,Sugar,Modified Maize Starch,Chicken Stock (Water, Chicken Fat, Chicken Extract, Salt),Flavourings,Salt,Sugar,Cornflour,Parsley,Chipotle Chilli,Smoked Paprika,Salt,Ground Turmeric,Thickener - Agar,Oregano","['peas', 'pork', 'rice', 'onion', 'wine', 'maize', 'chicken', 'tomato']",8
"Potato (Potato Starch & Dried Potato),Sunflower Oil (24%),Rice Flour,Barbecue Beef Flavour [Salt, Rice Flour, Dried Yeast Extract, Dried Whey (Milk), Dried Onion, Potassium Chloride, Sugar, Natural Flavourings, Dried Tomato, Colour: Paprika Extract],Maize Flour,Natural Flavouring [contains Potassium Chloride, Salt, Maltodextrin, Dried Onion],SaltPotato (Potato Starch & Dried Potato),Sunflower Oil (24%),Rice Flour,Maize Flour,Salt,Potassium ChloridePotato (Potato Starch & Dried Potato),Sunflower Oil (24%),Rice Flour,Salt & Vinegar Flavour [Natural Flavourings, Salt, Acid: Citric Acid, Rice Flour, Dextrose, Sugar, Maltodextrin, Dried Yeast Extract],Maize Flour,Potassium Chloride,SaltPotato (Potato Starch & Dried Potato),Sunflower Oil (24%),Rice Flour,Cheese & Onion Flavour [Dried Onion, Salt, Dried Yeast Extract, Sugar, Dried Cheese (Milk), Acid: Citric Acid, Natural Flavourings (containsMilk), Cayenne Extract, Black Pepper Extract, Onion Extract, Colour: Paprika Extract],Maize Flour,Natural Flavouring [contains Potassium Chloride, Salt, Maltodextrin, Dried Onion],Salt","['cheese', 'potato', 'rice', 'milk', 'onion', 'tomato', 'maize', 'beef']",8
